0.8055555555555556,0.45454545454545453,0.8448275862068965,0.7083333333333334,Iris-virginica
0.38888888888888895,0.36363636363636354,0.5344827586206896,0.4583333333333333,Iris-versicolor
0.38888888888888895,0.318181818181818,0.5344827586206896,0.5,Iris-versicolor
0.5833333333333334,0.409090909090909,0.7586206896551724,0.7083333333333334,Iris-virginica
0.361111111111111,0.13636363636363627,0.4827586206896551,0.4166666666666667,Iris-versicolor
0.5833333333333334,0.45454545454545453,0.7241379310344825,0.9166666666666666,Iris-virginica
1.0,0.7272727272727271,0.9137931034482759,0.7916666666666666,Iris-virginica
0.41666666666666663,0.22727272727272727,0.5172413793103446,0.375,Iris-versicolor
0.08333333333333327,0.45454545454545453,0.05172413793103445,0.04166666666666667,Iris-setosa
0.30555555555555564,0.6818181818181818,0.06896551724137928,0.04166666666666667,Iris-setosa
0.7222222222222222,0.409090909090909,0.6551724137931034,0.5833333333333334,Iris-versicolor
0.5277777777777778,0.5454545454545453,0.7413793103448276,0.9166666666666666,Iris-virginica
0.5555555555555555,0.5454545454545453,0.7758620689655171,0.9583333333333333,Iris-virginica
0.4722222222222222,0.318181818181818,0.5862068965517241,0.5833333333333334,Iris-versicolor
0.38888888888888895,0.27272727272727254,0.5172413793103446,0.5,Iris-versicolor
0.41666666666666663,0.818181818181818,0.017241379310344803,0.04166666666666667,Iris-setosa
0.38888888888888895,0.7272727272727271,0.10344827586206894,0.08333333333333333,Iris-setosa
0.9444444444444444,0.36363636363636354,0.8620689655172413,0.9166666666666666,Iris-virginica
0.30555555555555564,0.5454545454545453,0.06896551724137928,0.12500000000000003,Iris-setosa
0.5555555555555555,0.04545454545454529,0.5689655172413793,0.5,Iris-versicolor
0.611111111111111,0.36363636363636354,0.7586206896551724,0.7083333333333334,Iris-virginica
0.3333333333333333,0.13636363636363627,0.49999999999999994,0.5,Iris-versicolor
0.7222222222222222,0.409090909090909,0.6896551724137929,0.9166666666666666,Iris-virginica
0.4999999999999999,0.318181818181818,0.6206896551724137,0.5416666666666666,Iris-versicolor
